query_id,target_id,variant,target_rank,target_rank_change_vs_full,embedding_cosine_to_full,top5_overlap_with_full,top1_id
B0067OAL7U,B00C68VOYA,uniform,3578.0,3558.0,0.18729695677757263,0,B007MI4PIG
B000TYT49U,B007IRLCPU,full,1163.0,0.0,1.0,5,B008XDHOEQ
B000TYT49U,B007IRLCPU,shuffled,3702.0,2539.0,0.39668598771095276,1,B0051SN0LC
B000TYT49U,B007IRLCPU,uniform,5663.0,4500.0,0.4775432050228119,0,B00GNKJKFC
B001QL8NVA,B008Z398FC,full,2218.0,0.0,1.0,5,B000XK9KKI
B001QL8NVA,B008Z398FC,shuffled,4333.0,2115.0,-0.03795386850833893,0,B005967P9Y
B001QL8NVA,B008Z398FC,uniform,1479.0,-739.0,0.7539154291152954,0,B00FD8I2HC
B007SH2NT4,B004KF9LM4,full,633.0,0.0,1.0000001192092896,5,B006RI31XW
B007SH2NT4,B004KF9LM4,shuffled,1257.0,624.0,0.4434075355529785,1,B00DI9YY8O
B007SH2NT4,B004KF9LM4,uniform,3451.0,2818.0,0.6235255002975464,3,B005TGMERW
B000QGPYP4,B0083Z6QDO,full,13.0,0.0,1.0000001192092896,5,B009YQF6B4
B000QGPYP4,B0083Z6QDO,shuffled,1819.0,1806.0,0.1042487844824791,0,B008EYOK2S
B000QGPYP4,B0083Z6QDO,uniform,1524.0,1511.0,0.22360223531723022,0,B003OUWT0W
B0072D8DD4,B004LTR2XY,full,1.0,0.0,1.0,5,B004LTR2XY
B0072D8DD4,B004LTR2XY,shuffled,2288.0,2287.0,0.11864886432886124,0,B003WER4FK
B0072D8DD4,B004LTR2XY,uniform,5.0,4.0,0.7963693737983704,2,B009ZYNH84
B0012NBP4O,B0051IRDJC,full,84.0,0.0,1.0000001192092896,5,B007U6TYUY
B0012NBP4O,B0051IRDJC,shuffled,190.0,106.0,0.08882689476013184,0,B00C9W3VE4
B0012NBP4O,B0051IRDJC,uniform,80.0,-4.0,0.7145677208900452,0,B0012O8DC0
B0041IY8I2,B007TW76EU,full,85.0,0.0,1.0,5,B0081QK3A2
B0041IY8I2,B007TW76EU,shuffled,174.0,89.0,0.24308542907238007,0,B006ZP4SU2
B0041IY8I2,B007TW76EU,uniform,1076.0,991.0,0.5801817774772644,0,B007MI4PIG
B005BLUUJY,B00305G9I4,full,22.0,0.0,1.000000238418579,5,B0062UCEE2
B005BLUUJY,B00305G9I4,shuffled,669.0,647.0,0.22238793969154358,0,B0083SDCOC
B005BLUUJY,B00305G9I4,uniform,42.0,20.0,0.7668923139572144,1,B00BR23BMO
B008K644U8,B008K66VG8,full,19.0,0.0,1.0,5,B004QYHZ6I
B008K644U8,B008K66VG8,shuffled,57.0,38.0,0.15343740582466125,0,B00ARCXAHG
B008K644U8,B008K66VG8,uniform,60.0,41.0,0.7731664776802063,1,B004QYHZ6I
B002PY6O0E,B000W34L2I,full,369.0,0.0,1.000000238418579,5,B00BCWHW2E
B002PY6O0E,B000W34L2I,shuffled,4917.0,4548.0,0.09485641866922379,0,B003ZZM6G8
B002PY6O0E,B000W34L2I,uniform,5969.0,5600.0,0.16849660873413086,0,B00CBP45Q2
B000W7YJP8,B0096F6D6U,full,18.0,0.0,0.9999998807907104,5,B003WER4FK
B000W7YJP8,B0096F6D6U,shuffled,3545.0,3527.0,0.05114294961094856,0,B008KYREYS
B000W7YJP8,B0096F6D6U,uniform,1142.0,1124.0,0.6004452705383301,0,B00GNKJKFC
B00CWVIPQ6,B00AFC4VDA,full,209.0,0.0,1.0,5,B00AA0UOBK
B00CWVIPQ6,B00AFC4VDA,shuffled,6181.0,5972.0,0.17357629537582397,0,B003IBNHAS
B00CWVIPQ6,B00AFC4VDA,uniform,4848.0,4639.0,0.5899894833564758,0,B0013V4QRI
B003EKOBTY,B001KUGM6U,full,160.0,0.0,1.0,5,B00FDW5WNK
B003EKOBTY,B001KUGM6U,shuffled,5324.0,5164.0,0.38399478793144226,0,B007UOM818
B003EKOBTY,B001KUGM6U,uniform,1077.0,917.0,0.4987632632255554,0,B00BGBUR00
B004WU17MY,B0046CZBPM,full,77.0,0.0,1.0000001192092896,5,B007ZTRDBI
B004WU17MY,B0046CZBPM,shuffled,1272.0,1195.0,0.3504766821861267,0,B00CLJ18BS
B004WU17MY,B0046CZBPM,uniform,862.0,785.0,0.1550336480140686,0,B001DIQ02K
B006N1KIHK,B006N1KCB2,full,22.0,0.0,1.0,5,B007VR5ELU
B006N1KIHK,B006N1KCB2,shuffled,736.0,714.0,0.23369812965393066,0,B00C2B0ESS
B006N1KIHK,B006N1KCB2,uniform,17.0,-5.0,0.8076763153076172,2,B006NR72OQ
B007M68RR8,B009ELWRYS,full,28.0,0.0,1.0,5,B0096UD3FO
B007M68RR8,B009ELWRYS,shuffled,3940.0,3912.0,0.004939687438309193,0,B008LWSZX8
B007M68RR8,B009ELWRYS,uniform,104.0,76.0,0.7154951095581055,0,B005JQ2GP2
B000VSHLSK,B005588YAA,full,55.0,0.0,1.0000001192092896,5,B005JQ2IFK
B000VSHLSK,B005588YAA,shuffled,2280.0,2225.0,-0.012640351429581642,0,B003XMV8VC
B000VSHLSK,B005588YAA,uniform,231.0,176.0,0.4632624387741089,1,B004U28BBY
B0033EFCIK,B004FTPTR6,full,7.0,0.0,1.0,5,B004VPBZ8G
B0033EFCIK,B004FTPTR6,shuffled,4853.0,4846.0,0.05161226913332939,0,B005XLNYL8
B0033EFCIK,B004FTPTR6,uniform,16.0,9.0,0.6486594676971436,0,B004DLNRSE
B005XIGCYW,B009Q7CK8I,full,4917.0,0.0,1.000000238418579,5,B005CTFBAI
B005XIGCYW,B009Q7CK8I,shuffled,5939.0,1022.0,0.04196745529770851,0,B004GIZYTE
B005XIGCYW,B009Q7CK8I,uniform,5860.0,943.0,0.17370325326919556,0,B00C26O5DS
B00844FELO,B00CH1JZ92,full,39.0,0.0,1.0000001192092896,5,B002GUA5P2
B00844FELO,B00CH1JZ92,shuffled,841.0,802.0,0.2017870992422104,0,B003X5SLM8
B00844FELO,B00CH1JZ92,uniform,151.0,112.0,0.5306122303009033,0,B005IZUOOE
B007TM9B70,B009G0S8CM,full,143.0,0.0,1.0,5,B002QEBQ3I
B007TM9B70,B009G0S8CM,shuffled,1205.0,1062.0,0.2661677598953247,0,B00BJ9HE2S
B007TM9B70,B009G0S8CM,uniform,5638.0,5495.0,0.4462757110595703,0,B0083JEAWY
B000W8UAR8,B00B4YHCJS,full,2379.0,0.0,1.0000001192092896,5,B00164ITHU
B000W8UAR8,B00B4YHCJS,shuffled,2291.0,-88.0,0.22876572608947754,0,B00BFZ0UYK
B000W8UAR8,B00B4YHCJS,uniform,1784.0,-595.0,0.5897958278656006,1,B00018A9XO
B009L80RS2,B0089HEOHG,full,5009.0,0.0,1.0,5,B002AH1PSC
B009L80RS2,B0089HEOHG,shuffled,4750.0,-259.0,0.24469038844108582,0,B005R961PM
B009L80RS2,B0089HEOHG,uniform,467.0,-4542.0,0.624710738658905,0,B003BQTQPA
B005JQ5YBU,B0013HD6MS,full,200.0,0.0,1.000000238418579,5,B00605YPSC
B005JQ5YBU,B0013HD6MS,shuffled,1293.0,1093.0,0.15671250224113464,0,B0083WQ3MQ
B005JQ5YBU,B0013HD6MS,uniform,2411.0,2211.0,0.12344082444906235,0,B0057XC4P4
B0032HJXKG,B0043DWIR8,full,235.0,0.0,1.0,5,B00C9GENNS
B0032HJXKG,B0043DWIR8,shuffled,844.0,609.0,0.03014569729566574,0,B00DDXR4QO
B0032HJXKG,B0043DWIR8,uniform,24.0,-211.0,0.5671452879905701,0,B0083WQ3MQ
B00CZ6OWA6,B00CYJT2VS,full,35.0,0.0,0.9999998807907104,5,B0085OX8LQ
B00CZ6OWA6,B00CYJT2VS,shuffled,374.0,339.0,0.35649755597114563,0,B0047BJE0K
B00CZ6OWA6,B00CYJT2VS,uniform,709.0,674.0,0.5334850549697876,0,B007R0J9UI
B00A81ZUWO,B00DD63R4E,full,605.0,0.0,1.0,5,B009EB1WBW
B00A81ZUWO,B00DD63R4E,shuffled,5089.0,4484.0,0.2371814101934433,0,B009YLJZI4
B00A81ZUWO,B00DD63R4E,uniform,1488.0,883.0,0.4722920060157776,0,B001F8IK0S
B0094KCP96,B009YQF6B4,full,1.0,0.0,1.0,5,B009YQF6B4
B0094KCP96,B009YQF6B4,shuffled,2282.0,2281.0,-0.05009385943412781,0,B003L4LYB6
B0094KCP96,B009YQF6B4,uniform,155.0,154.0,0.5162404179573059,0,B00BFGXK8C
B00BQ71QVI,B00ANLQM44,full,17.0,0.0,1.0,5,B000BZGDDM
B00BQ71QVI,B00ANLQM44,shuffled,2229.0,2212.0,-0.10377062857151031,0,B0077D4IHY
B00BQ71QVI,B00ANLQM44,uniform,258.0,241.0,0.40339717268943787,0,B003FGW8MO
B00B80RFOA,B008DBTWIY,full,239.0,0.0,1.000000238418579,5,B004DR1834
B00B80RFOA,B008DBTWIY,shuffled,1331.0,1092.0,0.0700678601861,0,B001CMIN4K
B00B80RFOA,B008DBTWIY,uniform,1141.0,902.0,0.5391354560852051,0,B007PY6E40
B007ZNLENM,B00ARJ65AI,full,2483.0,0.0,1.000000238418579,5,B008GY5K5C
B007ZNLENM,B00ARJ65AI,shuffled,5095.0,2612.0,0.406505823135376,0,B009QR83ZM
B007ZNLENM,B00ARJ65AI,uniform,2058.0,-425.0,0.5518773198127747,0,B0009ALW8U
B0013FJWT6,B00A6JE1C8,full,4.0,0.0,1.0000001192092896,5,B007C3JKJA
B0013FJWT6,B00A6JE1C8,shuffled,53.0,49.0,0.40680429339408875,0,B009ADCOP2
B0013FJWT6,B00A6JE1C8,uniform,130.0,126.0,0.5552421808242798,0,B0013FPI8K
B0048KUVYS,B002PY6O0E,full,147.0,0.0,1.0000001192092896,5,B00E6355S4
B0048KUVYS,B002PY6O0E,shuffled,5348.0,5201.0,0.18062347173690796,0,B00461228C
B0048KUVYS,B002PY6O0E,uniform,287.0,140.0,0.4940495491027832,0,B00378LDVC
B004AM0XUQ,B00BY87U8W,full,12.0,0.0,1.000000238418579,5,B00C8660N0
B004AM0XUQ,B00BY87U8W,shuffled,5213.0,5201.0,0.12024243921041489,0,B00452WXMC
B004AM0XUQ,B00BY87U8W,uniform,74.0,62.0,0.5048267841339111,0,B004LYG40Q
B005ILK060,B007AEUC98,full,2.0,0.0,1.0,5,B009VCN7IA
B005ILK060,B007AEUC98,shuffled,786.0,784.0,0.11823372542858124,0,B00347D72Y
B005ILK060,B007AEUC98,uniform,1.0,-1.0,0.8230017423629761,4,B007AEUC98
B002TUTMCG,B008UXAEF0,full,288.0,0.0,1.0000001192092896,5,B00606OMNO
B002TUTMCG,B008UXAEF0,shuffled,5360.0,5072.0,0.49032920598983765,0,B00CPOQX1Y
B002TUTMCG,B008UXAEF0,uniform,2423.0,2135.0,0.6732506155967712,0,B00B4CTKHW
B001KQ3YDS,B00EIKWHN6,full,921.0,0.0,1.0000001192092896,5,B00AY0K6N2
B001KQ3YDS,B00EIKWHN6,shuffled,1338.0,417.0,0.5156674385070801,0,B00CMBWV0W
B001KQ3YDS,B00EIKWHN6,uniform,5817.0,4896.0,0.453294575214386,0,B00FM6HAQY
B007Z8W47C,B0077RZYKA,full,29.0,0.0,1.0000001192092896,5,B00CHROXXE
B007Z8W47C,B0077RZYKA,shuffled,176.0,147.0,0.3296261429786682,0,B00CMBWV0W
B007Z8W47C,B0077RZYKA,uniform,41.0,12.0,0.2741938829421997,0,B0016D7DRI
B003H3B9ZM,B00CTSBLU4,full,879.0,0.0,0.9999998807907104,5,B00DUEF8LY
B003H3B9ZM,B00CTSBLU4,shuffled,1003.0,124.0,0.47309616208076477,0,B000FEIJ2C
B003H3B9ZM,B00CTSBLU4,uniform,5015.0,4136.0,0.7413758635520935,2,B007RPQMEY
B000MX1M98,B002DYJC3M,full,473.0,0.0,1.0,5,B000HEC75U
B000MX1M98,B002DYJC3M,shuffled,5367.0,4894.0,0.35182738304138184,0,B001LV9ZQM
B000MX1M98,B002DYJC3M,uniform,2858.0,2385.0,0.3532170355319977,0,B0094I4IOI
B005AJ1Q7M,B00AEMT5Z0,full,106.0,0.0,1.0000001192092896,5,B007PZQYV2
B005AJ1Q7M,B00AEMT5Z0,shuffled,149.0,43.0,0.24507002532482147,0,B002DP8NB8
B005AJ1Q7M,B00AEMT5Z0,uniform,99.0,-7.0,0.6852947473526001,1,B002NKM6PM
B00BOHU9ZE,B00AFZ38RM,full,245.0,0.0,1.0000001192092896,5,B009VMTQGC
B00BOHU9ZE,B00AFZ38RM,shuffled,2604.0,2359.0,0.12310051918029785,0,B004OAOJOU
B00BOHU9ZE,B00AFZ38RM,uniform,5888.0,5643.0,0.37080880999565125,0,B00AL1LOEE
B00B6E7IHW,B0011RLPW8,full,5.0,0.0,1.000000238418579,5,B008PDB7JM
B00B6E7IHW,B0011RLPW8,shuffled,1428.0,1423.0,0.08117596805095673,0,B004ZIJQVM
B00B6E7IHW,B0011RLPW8,uniform,315.0,310.0,0.4588627219200134,0,B007BLNDLO
B00166XERS,B00GXF7CCK,full,490.0,0.0,1.0000001192092896,5,B005ERXK06
B00166XERS,B00GXF7CCK,shuffled,981.0,491.0,0.12441252917051315,0,B00BUIZB1O
B00166XERS,B00GXF7CCK,uniform,2156.0,1666.0,0.44656431674957275,0,B0057XC6S4
B008C72B7S,B00CWJ5K16,full,148.0,0.0,1.0000001192092896,5,B003IWOUS0
B008C72B7S,B00CWJ5K16,shuffled,509.0,361.0,0.12473302334547043,0,B0046Q4F28
B008C72B7S,B00CWJ5K16,uniform,7.0,-141.0,0.5150342583656311,0,B00FJW4OGK
B009NBSZOU,B00AOJHF8M,full,46.0,0.0,1.0,5,B007ENCGTY
B009NBSZOU,B00AOJHF8M,shuffled,2873.0,2827.0,0.10846459865570068,0,B0073VMNT0
B009NBSZOU,B00AOJHF8M,uniform,67.0,21.0,0.418086975812912,0,B00DS3GB3G
B007SJE6RE,B000XK9KKI,full,13.0,0.0,1.0000001192092896,5,B007ZT9PVO
B007SJE6RE,B000XK9KKI,shuffled,3055.0,3042.0,0.2625907063484192,0,B005KS080Y
B007SJE6RE,B000XK9KKI,uniform,14.0,1.0,0.45395857095718384,0,B0040Z0XYO
B00DE1BDLC,B0030BG78U,full,11.0,0.0,1.0,5,B00726ORDQ
B00DE1BDLC,B0030BG78U,shuffled,3414.0,3403.0,-0.013539870269596577,0,B000V6VMZK
B00DE1BDLC,B0030BG78U,uniform,3158.0,3147.0,0.34851813316345215,0,B007S41PRS
B004TNLWVA,B004LTL34S,full,997.0,0.0,1.0,5,B0071NRKF2
B004TNLWVA,B004LTL34S,shuffled,3922.0,2925.0,0.41829973459243774,0,B00BHA7IBG
B004TNLWVA,B004LTL34S,uniform,5940.0,4943.0,0.33836454153060913,0,B0064POSPI
B004K2NSGM,B00B0R0JZ8,full,1.0,0.0,1.0,5,B00B0R0JZ8
B004K2NSGM,B00B0R0JZ8,shuffled,376.0,375.0,0.28368061780929565,0,B00337XRJS
B004K2NSGM,B00B0R0JZ8,uniform,9.0,8.0,0.5677080750465393,2,B004BNNGUS
B006H4KOTA,B00EHYJ2EU,full,1520.0,0.0,1.0000001192092896,5,B0092UH97G
B006H4KOTA,B00EHYJ2EU,shuffled,3398.0,1878.0,0.011697961017489433,0,B009L176KQ
B006H4KOTA,B00EHYJ2EU,uniform,2986.0,1466.0,0.47978514432907104,0,B007IJPKVU
B00AY2FULS,B0075G2YFG,full,338.0,0.0,0.9999998807907104,5,B003BJXWX4
B00AY2FULS,B0075G2YFG,shuffled,1789.0,1451.0,0.3156183063983917,0,B0018FZHA4
B00AY2FULS,B0075G2YFG,uniform,4326.0,3988.0,0.4465567171573639,0,B00B9JK0DI
B000EGBBTE,B00C7QLO00,full,1075.0,0.0,0.9999998807907104,5,B004V4AH7M
B000EGBBTE,B00C7QLO00,shuffled,2264.0,1189.0,0.26884254813194275,0,B0077DT5SG
B000EGBBTE,B00C7QLO00,uniform,467.0,-608.0,0.8101092576980591,3,B003J2XSY6
B003INE0Q6,B00BQ4IATW,full,146.0,0.0,1.0,5,B005DIJSPM
B003INE0Q6,B00BQ4IATW,shuffled,1641.0,1495.0,0.09873444586992264,0,B00C9UTWZS
B003INE0Q6,B00BQ4IATW,uniform,1144.0,998.0,0.533837080001831,0,B002ONC79I
B00563EGWE,B007KREYFI,full,1.0,0.0,1.0,5,B007KREYFI
B00563EGWE,B007KREYFI,shuffled,1940.0,1939.0,0.07300855219364166,0,B008LK6YTC
B00563EGWE,B007KREYFI,uniform,1242.0,1241.0,0.20142920315265656,0,B00BHKFFAW
B008MATL6Y,B004VSEBNY,full,188.0,0.0,1.0,5,B00C9W3VE4
B008MATL6Y,B004VSEBNY,shuffled,155.0,-33.0,0.4016478657722473,0,B007KREYFI
B008MATL6Y,B004VSEBNY,uniform,4038.0,3850.0,0.22331035137176514,0,B002XUMZN0
B006ZZHEU8,B00AOI54L8,full,278.0,0.0,1.0000001192092896,5,B00B2ZMJOM
B006ZZHEU8,B00AOI54L8,shuffled,5138.0,4860.0,0.07848456501960754,0,B00C5KIT1A
B006ZZHEU8,B00AOI54L8,uniform,4606.0,4328.0,0.34150922298431396,0,B005ZCA21K
B00BSN9X6K,B00EBUFSAW,full,17.0,0.0,1.0,5,B000BWRD66
B00BSN9X6K,B00EBUFSAW,shuffled,1206.0,1189.0,6.0235150158405304e-05,0,B009W2ETIQ
B00BSN9X6K,B00EBUFSAW,uniform,697.0,680.0,0.2232784628868103,0,B007DJ2XQA
B005HJPL0I,B00CDRJ54A,full,2136.0,0.0,1.0,5,B00345LEIK
B005HJPL0I,B00CDRJ54A,shuffled,3615.0,1479.0,-0.013119674287736416,0,B0046VB9PE
B005HJPL0I,B00CDRJ54A,uniform,5853.0,3717.0,0.542516827583313,0,B006RDR6RE
B004CVDPAA,B00AYXZ7S8,full,68.0,0.0,1.0000001192092896,5,B00BGJ4OQA
B004CVDPAA,B00AYXZ7S8,shuffled,4845.0,4777.0,0.23467667400836945,0,B000S6G5NM
B004CVDPAA,B00AYXZ7S8,uniform,3776.0,3708.0,0.42473477125167847,0,B0016IA014
B004GIZYTE,B004JZWH0I,full,13.0,0.0,1.0000001192092896,5,B000Q53KRE
B004GIZYTE,B004JZWH0I,shuffled,389.0,376.0,0.2765667736530304,0,B000XSFJF0
B004GIZYTE,B004JZWH0I,uniform,48.0,35.0,0.6105777621269226,0,B006HSD3AI
B00BYQH3D6,B0081QK3A2,full,212.0,0.0,1.0000001192092896,5,B004YO9IVU
B00BYQH3D6,B0081QK3A2,shuffled,1244.0,1032.0,0.5439070463180542,0,B00BEZ7YU4
B00BYQH3D6,B0081QK3A2,uniform,5245.0,5033.0,0.26714596152305603,0,B005ZCA21K
B005ESA9SG,B0068ETQWA,full,138.0,0.0,1.0000001192092896,5,B00B7E2L8W
B005ESA9SG,B0068ETQWA,shuffled,1626.0,1488.0,0.3312298357486725,0,B004VLW43A
B005ESA9SG,B0068ETQWA,uniform,447.0,309.0,0.6860377192497253,0,B00C6AOL2K
B001U9DJ0I,B000WK6SDQ,full,488.0,0.0,1.0000001192092896,5,B00BOO7OLO
B001U9DJ0I,B000WK6SDQ,shuffled,629.0,141.0,0.1421569138765335,0,B0032VYCUI
B001U9DJ0I,B000WK6SDQ,uniform,4068.0,3580.0,0.22874858975410461,0,B00B0F8R4A
B00AOJE63E,B00138MPS8,full,3529.0,0.0,0.9999999403953552,5,B00B8ACUXQ
B00AOJE63E,B00138MPS8,shuffled,5108.0,1579.0,-0.04194960743188858,0,B009L176KQ
B00AOJE63E,B00138MPS8,uniform,50.0,-3479.0,-0.05276685953140259,0,B00FBBN4EW
B005DIJSPM,B00A8D13CI,full,11.0,0.0,1.0,5,B00CU8PDPW
B005DIJSPM,B00A8D13CI,shuffled,3989.0,3978.0,0.09640458226203918,0,B00125VGFA
B005DIJSPM,B00A8D13CI,uniform,101.0,90.0,0.6853288412094116,0,B00BXEQ132
B006SHCSEU,B007Y8L4VK,full,125.0,0.0,1.0000001192092896,5,B0048KRAWE
B006SHCSEU,B007Y8L4VK,shuffled,1003.0,878.0,0.04528521001338959,0,B008PRFP14
B006SHCSEU,B007Y8L4VK,uniform,4279.0,4154.0,0.1492917239665985,0,B00AJ9EZMG
B005FYKZ8I,B005OCJOEC,full,101.0,0.0,1.0,5,B00865CPJ0
B005FYKZ8I,B005OCJOEC,shuffled,383.0,282.0,0.2276230752468109,0,B0077PMHIO
B005FYKZ8I,B005OCJOEC,uniform,158.0,57.0,0.43047377467155457,0,B004V4AH7M
B004Y9NQ1S,B009EUI4G4,full,162.0,0.0,1.0,5,B00AA2BC0U
B004Y9NQ1S,B009EUI4G4,shuffled,1027.0,865.0,0.21528968214988708,0,B009ZHNKGA
B004Y9NQ1S,B009EUI4G4,uniform,49.0,-113.0,0.1618814468383789,0,B0050TBC4Y
B008MO9EY4,B00EPDU2PG,full,323.0,0.0,1.0000001192092896,5,B00B4DXN4W
B008MO9EY4,B00EPDU2PG,shuffled,582.0,259.0,0.3040502369403839,0,B00BQVW6PY
B008MO9EY4,B00EPDU2PG,uniform,3858.0,3535.0,0.21848604083061218,0,B001F8IK0S
B0024FAZ4A,B0044R8CE6,full,231.0,0.0,1.0,5,B000NZW3JI
B0024FAZ4A,B0044R8CE6,shuffled,2257.0,2026.0,0.01841794140636921,0,B0017WRLYI
B0024FAZ4A,B0044R8CE6,uniform,351.0,120.0,0.7772311568260193,1,B007PY6E40
B002XGG0AS,B001HYRKS8,full,663.0,0.0,1.000000238418579,5,B00CAVN1LM
B002XGG0AS,B001HYRKS8,shuffled,1951.0,1288.0,0.27312415838241577,0,B0083EZDD4
B002XGG0AS,B001HYRKS8,uniform,4569.0,3906.0,0.25536632537841797,0,B00CL4JIWO
B000Z3V2JA,B003X46ZKO,full,28.0,0.0,1.0,5,B0094I4IOI
B000Z3V2JA,B003X46ZKO,shuffled,2098.0,2070.0,0.3312205970287323,0,B00DOL44JK
B000Z3V2JA,B003X46ZKO,uniform,836.0,808.0,0.6609935760498047,0,B009ZGPRMQ
B0048KPWFG,B00D6KCEI2,full,3214.0,0.0,1.0,5,B007TMU7Z0
B0048KPWFG,B00D6KCEI2,shuffled,845.0,-2369.0,0.13325314223766327,0,B005Y0FUKQ
B0048KPWFG,B00D6KCEI2,uniform,5675.0,2461.0,0.20412087440490723,0,B003BQTQPA
B0069IQPPQ,B00028I7R8,full,2.0,0.0,1.0,5,B000M12Z28
B0069IQPPQ,B00028I7R8,shuffled,398.0,396.0,0.09289616346359253,0,B0084G4OKO
B0069IQPPQ,B00028I7R8,uniform,113.0,111.0,0.7574307918548584,0,B003X00QGW
B0020Q11LE,B000WB6WTU,full,52.0,0.0,1.000000238418579,5,B007CM1XC8
B0020Q11LE,B000WB6WTU,shuffled,161.0,109.0,0.26759880781173706,0,B00ELPTH9K
B0020Q11LE,B000WB6WTU,uniform,4714.0,4662.0,0.3905576765537262,0,B007N7LX86
B002HNSH80,B0072Y3CWK,full,20.0,0.0,1.0000001192092896,5,B007WTSTVY
B002HNSH80,B0072Y3CWK,shuffled,701.0,681.0,0.1609431356191635,0,B00BBD1GV2
B002HNSH80,B0072Y3CWK,uniform,23.0,3.0,0.5582287311553955,1,B005GW1I2Q
B00AZWLNV8,B005KGF70M,full,1619.0,0.0,1.0000001192092896,5,B007QQ3E8G
B00AZWLNV8,B005KGF70M,shuffled,505.0,-1114.0,0.1843227595090866,0,B00BI4DTR8
B00AZWLNV8,B005KGF70M,uniform,3645.0,2026.0,0.22373616695404053,0,B004RENPLG
B0075BECBK,B007CM1XC8,full,29.0,0.0,1.0,5,B000Z7DTWE
B0075BECBK,B007CM1XC8,shuffled,5845.0,5816.0,0.014173739589750767,0,B008PJKJOU
B0075BECBK,B007CM1XC8,uniform,727.0,698.0,0.11966554820537567,0,B0094JP1PW
B005588YAA,B0002FHIMQ,full,6.0,0.0,1.0000001192092896,5,B0031TVNNK
B005588YAA,B0002FHIMQ,shuffled,1043.0,1037.0,0.16123008728027344,0,B00CL0541M
B005588YAA,B0002FHIMQ,uniform,69.0,63.0,0.7609137296676636,1,B004U28BBY
B00C9T317O,B00BFA20GG,full,54.0,0.0,0.9999999403953552,5,B004D39JI4
B00C9T317O,B00BFA20GG,shuffled,5019.0,4965.0,0.29173821210861206,0,B000VX6TAG
B00C9T317O,B00BFA20GG,uniform,451.0,397.0,0.5330832004547119,0,B0085X1DLE
B004ZC5RL6,B004ZC5PXG,full,1.0,0.0,1.0000001192092896,5,B004ZC5QLC
B004ZC5RL6,B004ZC5PXG,shuffled,982.0,981.0,0.030694205313920975,0,B004MYFR3K
B004ZC5RL6,B004ZC5PXG,uniform,2.0,1.0,0.6573412418365479,3,B004ZC5RWK
B007VYS9I8,B000N9FHLU,full,30.0,0.0,1.0,5,B007N7LX86
B007VYS9I8,B000N9FHLU,shuffled,316.0,286.0,0.15446069836616516,0,B003JY6WY2
B007VYS9I8,B000N9FHLU,uniform,95.0,65.0,0.6010825037956238,0,B00GSXZD0K
B0089ODSU8,B0086YNVVM,full,105.0,0.0,1.0,5,B00BARYBBG
B0089ODSU8,B0086YNVVM,shuffled,618.0,513.0,0.6554011106491089,0,B005KNQ4J8
B0089ODSU8,B0086YNVVM,uniform,42.0,-63.0,0.25607189536094666,0,B0096UD3FO
B006KNW59K,B003H3B9ZM,full,472.0,0.0,1.0000001192092896,5,B00CQ9P4Q8
B006KNW59K,B003H3B9ZM,shuffled,5227.0,4755.0,0.4757421016693115,0,B0019GNH1S
B006KNW59K,B003H3B9ZM,uniform,5303.0,4831.0,0.6492633819580078,0,245600258X
B00BWTZIC8,B008QPAUAG,full,94.0,0.0,1.0,5,B006RI34ZC
B00BWTZIC8,B008QPAUAG,shuffled,4364.0,4270.0,0.44882699847221375,1,B007KDGECS
B00BWTZIC8,B008QPAUAG,uniform,549.0,455.0,0.565665066242218,1,B004JHM9E0
B00B9DYVZC,B005LXFXIA,full,4030.0,0.0,1.0,5,B00613EZ8S
B00B9DYVZC,B005LXFXIA,shuffled,3132.0,-898.0,0.34352290630340576,0,B00C2B0ESS
B00B9DYVZC,B005LXFXIA,uniform,3420.0,-610.0,-0.014281024225056171,0,B00GXFHVYE
B005JQ4WEK,B0013HB3KK,full,24.0,0.0,1.0,5,B004VN5X72
B005JQ4WEK,B0013HB3KK,shuffled,3593.0,3569.0,-0.05272669717669487,0,B000JTANLS
B005JQ4WEK,B0013HB3KK,uniform,250.0,226.0,0.7127198576927185,1,B006HT3WBC
B0064SJ6EI,B00164ITHU,full,45.0,0.0,1.000000238418579,5,B001SERZCS
B0064SJ6EI,B00164ITHU,shuffled,3181.0,3136.0,0.28224608302116394,0,B0051UW60Q
B0064SJ6EI,B00164ITHU,uniform,958.0,913.0,0.5862751603126526,0,B00E1QPNKQ
B000GA5YPK,B00075ZVH0,full,59.0,0.0,1.0,5,B00EV75J9U
B000GA5YPK,B00075ZVH0,shuffled,1904.0,1845.0,0.1898299753665924,0,B003WER4FK
B000GA5YPK,B00075ZVH0,uniform,441.0,382.0,0.4712079167366028,0,B005CT0T8C
B004FN2OYI,B005XIFIRO,full,1262.0,0.0,1.0,5,B008UYXL90
B004FN2OYI,B005XIFIRO,shuffled,175.0,-1087.0,0.3238629102706909,0,B0084YZBAI
B004FN2OYI,B005XIFIRO,uniform,38.0,-1224.0,0.49914005398750305,0,B007MI4PIG
B0098GE6OI,B003XF2ULG,full,55.0,0.0,1.0000001192092896,5,B0081365S4
B0098GE6OI,B003XF2ULG,shuffled,70.0,15.0,0.5520625114440918,1,B0081365S4
B0098GE6OI,B003XF2ULG,uniform,43.0,-12.0,0.7389159202575684,2,B0081365S4
B00BCXL3QE,B004YJVIQS,full,1.0,0.0,1.0000001192092896,5,B004YJVIQS
